"row_type","item_path","run_id","execution_status_missing_before","report_missing_before","figures_manifest_missing_before","execution_status_written","execution_status_backfilled_value","report_written","report_target_path","figures_manifest_written","figures_detected_count","has_run_manifest","has_error_log","script_path_from_manifest","classification","used_in_runs","usage_count","strategy_reason","completed_after"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233421_alpha_res_state","run_2026_03_25_233421_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233421_alpha_res_state\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233607_alpha_res_state","run_2026_03_25_233607_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233607_alpha_res_state\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233721_alpha_res_state","run_2026_03_25_233721_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233721_alpha_res_state\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233808_alpha_res_state","run_2026_03_25_233808_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233808_alpha_res_state\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233930_alpha_res_state","run_2026_03_25_233930_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_233930_alpha_res_state\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_234045_alpha_res_state","run_2026_03_25_234045_alpha_res_state","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_234045_alpha_res_state\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235432_alpha_res_trajectory","run_2026_03_25_235432_alpha_res_trajectory","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235432_alpha_res_trajectory\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235802_R_trajectory","run_2026_03_25_235802_R_trajectory","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_25_235802_R_trajectory\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_000112_R_trajectory","run_2026_03_26_000112_R_trajectory","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_000112_R_trajectory\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_002707_a_prediction_from_switching_agent24a","run_2026_03_26_002707_a_prediction_from_switching_agent24a","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_002707_a_prediction_from_switching_agent24a\reports\report.md","YES","1","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003414_aging_prediction_pt_state_trajectory","run_2026_03_26_003414_aging_prediction_pt_state_trajectory","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003414_aging_prediction_pt_state_trajectory\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003741_aging_prediction_agent24b","run_2026_03_26_003741_aging_prediction_agent24b","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003741_aging_prediction_agent24b\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003830_aging_prediction_agent24b","run_2026_03_26_003830_aging_prediction_agent24b","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003830_aging_prediction_agent24b\reports\report.md","YES","2","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003911_aging_prediction_agent24b","run_2026_03_26_003911_aging_prediction_agent24b","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003911_aging_prediction_agent24b\reports\report.md","YES","2","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003942_aging_prediction_agent24b","run_2026_03_26_003942_aging_prediction_agent24b","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_003942_aging_prediction_agent24b\reports\report.md","YES","2","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_004501_aging_kappa1_prediction_agent24d","run_2026_03_26_004501_aging_kappa1_prediction_agent24d","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_004501_aging_kappa1_prediction_agent24d\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_005343_aging_kappa1_prediction_agent24d","run_2026_03_26_005343_aging_kappa1_prediction_agent24d","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_005343_aging_kappa1_prediction_agent24d\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011319_aging_kappa2_closure","run_2026_03_26_011319_aging_kappa2_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011319_aging_kappa2_closure\reports\report.md","YES","1","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011408_aging_alpha_closure_alpha_residual","run_2026_03_26_011408_aging_alpha_closure_alpha_residual","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011408_aging_alpha_closure_alpha_residual\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011517_aging_alpha_closure_alpha_residual","run_2026_03_26_011517_aging_alpha_closure_alpha_residual","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_011517_aging_alpha_closure_alpha_residual\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012056_aging_alpha_closure_alpha_residual","run_2026_03_26_012056_aging_alpha_closure_alpha_residual","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012056_aging_alpha_closure_alpha_residual\reports\report.md","YES","7","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012433_aging_kappa2_closure","run_2026_03_26_012433_aging_kappa2_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_012433_aging_kappa2_closure\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_014455_aging_hermetic_closure_agent24i","run_2026_03_26_014455_aging_hermetic_closure_agent24i","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_014455_aging_hermetic_closure_agent24i\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_015008_aging_hermetic_closure_agent24i","run_2026_03_26_015008_aging_hermetic_closure_agent24i","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_26_015008_aging_hermetic_closure_agent24i\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_legacy_cross_experiment","run_legacy_cross_experiment","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_legacy_cross_experiment\reports\report.md","YES","2","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\legacy_root\runs\run_legacy_results_root","run_legacy_results_root","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\legacy_root\runs\run_legacy_results_root\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\phaseC\runs\run_legacy_phaseC","run_legacy_phaseC","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\phaseC\runs\run_legacy_phaseC\reports\report.md","YES","1","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_09_205312_derivative_smoothing","run_2026_03_09_205312_derivative_smoothing","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_09_205312_derivative_smoothing\reports\report.md","YES","56","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_014001_coordinate_audit","run_2026_03_10_014001_coordinate_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_014001_coordinate_audit\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_015246_coordinate_extraction","run_2026_03_10_015246_coordinate_extraction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_015246_coordinate_extraction\reports\report.md","YES","2","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_073818_svd_audit","run_2026_03_10_073818_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_073818_svd_audit\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_074713_svd_audit","run_2026_03_10_074713_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_074713_svd_audit\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_102734_svd_audit","run_2026_03_10_102734_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_102734_svd_audit\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_103044_svd_audit","run_2026_03_10_103044_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_103044_svd_audit\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_103713_svd_audit","run_2026_03_10_103713_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_103713_svd_audit\reports\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_113434_svd_audit","run_2026_03_10_113434_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_113434_svd_audit\report.md","YES","24","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_114441_svd_audit","run_2026_03_10_114441_svd_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_114441_svd_audit\reports\report.md","YES","24","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_133938_time_mode_analysis","run_2026_03_10_133938_time_mode_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_133938_time_mode_analysis\reports\report.md","YES","10","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_142409_geometry_observables","run_2026_03_10_142409_geometry_observables","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_142409_geometry_observables\report.md","YES","22","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143118_geometry_observables","run_2026_03_10_143118_geometry_observables","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143118_geometry_observables\reports\report.md","YES","131","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables","run_2026_03_10_143906_timelaw_observables","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\reports\report.md","YES","10","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_150549_geometry_observables","run_2026_03_10_150549_geometry_observables","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_150549_geometry_observables\reports\report.md","YES","128","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_151424_geometry_observables","run_2026_03_10_151424_geometry_observables","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_151424_geometry_observables\reports\report.md","YES","16","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_175048_relaxation_observable_stability_audit","run_2026_03_10_175048_relaxation_observable_stability_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_175048_relaxation_observable_stability_audit\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_142636_beta_T_audit","run_2026_03_11_142636_beta_T_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_142636_beta_T_audit\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143034_beta_T_audit","run_2026_03_11_143034_beta_T_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143034_beta_T_audit\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143323_beta_T_audit","run_2026_03_11_143323_beta_T_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143323_beta_T_audit\reports\report.md","YES","15","YES","NO","","","","","","YES"
